,Order Priority,Market,Sales,Quantity,Shipping Cost,Discount,City,State,Country,Region,product category,Ship Mode
35433,3,5,221.4,5,11.838,0.0,3105,958,81,7,2,Standard Class
35434,1,5,2297.96,14,483.257,0.0,2787,950,17,10,2,First Class
35435,3,5,692.7,5,83.304,0.0,3190,284,81,7,1,First Class
35436,1,5,77.04,3,5.116,0.0,2786,245,81,7,2,Standard Class
35437,1,5,36.12,6,6.603,0.0,772,783,30,2,1,First Class
35438,3,5,23.28,1,0.575,0.0,428,841,17,10,1,Standard Class
35439,3,5,579.938,5,26.94,0.002,428,841,17,10,2,Standard Class
35440,3,5,108.36,2,7.545,0.0,428,841,17,10,2,Standard Class
35441,3,5,35.1,3,3.594,0.0,428,841,17,10,0,Standard Class
35442,3,5,49.52,2,1.976,0.0,698,232,92,3,1,Standard Class
35443,3,5,2092.75,9,169.925,0.2,2668,958,81,7,0,Standard Class
35444,3,5,38.76,3,1.648,0.0,2080,284,81,7,1,Standard Class
35445,3,5,274.8,5,16.758,0.4,1831,559,100,10,0,Standard Class
35446,3,5,546.6,6,35.6,0.0,2080,284,81,7,2,Standard Class
35447,3,5,149.94,7,3.957,0.4,2080,284,81,7,0,Standard Class
35448,3,5,60.624,3,3.222,0.4,2080,284,81,7,0,Standard Class
35449,3,5,16.74,3,0.803,0.0,2080,284,81,7,1,Standard Class
35450,3,5,381.76,5,15.057,0.2,1245,904,81,7,0,Second Class
35451,3,5,598.68,3,75.252,0.002,1245,904,81,7,2,Second Class
35452,1,5,36.8,4,5.022,0.0,146,729,81,7,1,Standard Class
35453,3,5,62.496,2,3.643,0.2,3199,675,81,7,0,Standard Class
35454,3,5,1252.48,5,79.252,0.2,3199,675,81,7,0,Standard Class
35455,3,5,669.219,8,43.553,0.002,3199,675,81,7,2,Standard Class
35456,3,5,238.448,7,18.505,0.2,3199,675,81,7,0,Standard Class
35457,3,5,1011.97,4,61.013,0.002,2410,766,17,10,2,Second Class
35458,1,5,102.08,1,24.085,0.0,1963,596,92,3,2,First Class
35459,3,5,44.22,3,4.611,0.0,1238,373,30,2,1,Second Class
35460,3,5,22.62,1,1.863,0.0,1238,373,30,2,1,Second Class
35461,1,5,309.12,1,54.231,0.0,3009,862,38,3,0,Standard Class
35462,1,5,100.5,3,19.606,0.0,3009,862,38,3,0,Standard Class
35463,3,5,5.08,1,0.331,0.0,745,1025,81,7,1,Standard Class
35464,3,5,53.76,4,1.958,0.0,3177,108,81,7,1,Standard Class
35465,0,5,29.88,2,5.591,0.0,2853,1030,30,2,1,Second Class
35466,3,5,506.585,6,29.465,0.002,2642,776,17,10,2,Standard Class
35467,3,5,12.456,2,0.743,0.4,512,176,4,10,1,Standard Class
35468,3,5,92.052,3,11.05,0.4,512,176,4,10,1,Standard Class
35469,3,5,132.44,7,2.783,0.0,2235,832,17,10,1,Standard Class
35470,3,5,23.88,3,3.375,0.0,2235,832,17,10,1,Standard Class
35471,3,5,289.92,3,32.97,0.0,3076,950,17,10,0,First Class
35472,1,5,46.56,4,6.992,0.0,2096,284,81,7,1,Standard Class
35473,3,5,61.6,2,3.096,0.0,1767,551,30,2,1,Standard Class
35474,3,5,663.111,7,54.635,0.002,807,284,81,7,2,Standard Class
35475,3,5,22.76,2,2.113,0.0,807,284,81,7,1,Standard Class
35476,1,5,183.42,3,23.55,0.0,2853,1030,30,2,0,Standard Class
35477,1,5,1219.62,7,103.256,0.002,2853,1030,30,2,2,Standard Class
35478,3,5,51.1,5,1.587,0.0,3215,245,81,7,1,Standard Class
35479,1,5,46.08,3,6.341,0.0,2574,804,81,7,1,First Class
35480,3,5,73.2,2,10.063,0.0,1202,362,92,3,1,First Class
35481,3,5,34.56,6,2.518,0.0,1202,362,92,3,1,First Class
35482,3,5,4.1,1,0.521,0.0,1202,362,92,3,1,First Class
35483,3,5,228.78,3,8.545,0.0,3189,675,81,7,2,Standard Class
35484,3,5,935.5,5,264.428,0.0,2080,284,81,7,1,First Class
35485,3,5,292.176,3,12.447,0.2,2080,284,81,7,0,First Class
35486,3,5,63.52,2,6.538,0.0,2853,1030,30,2,0,Standard Class
35487,3,5,20.68,2,1.171,0.0,2853,1030,30,2,1,Standard Class
35488,1,5,394.98,3,60.27,0.0,2834,862,38,3,1,First Class
35489,1,5,23.7,3,4.52,0.0,776,871,30,2,1,Standard Class
35490,1,5,211.935,1,27.13,0.002,776,871,30,2,2,Standard Class
35491,2,5,161.596,2,22.43,0.002,2860,588,27,10,2,Standard Class
35492,2,5,49.8,2,4.94,0.0,2860,588,27,10,1,Standard Class
35493,2,5,133.14,3,16.609,0.0,2860,588,27,10,2,Standard Class
35494,3,5,47.3,5,1.172,0.0,3076,950,17,10,1,Standard Class
35495,3,5,101.52,2,8.831,0.0,3076,950,17,10,1,Standard Class
35496,1,5,48.3,5,4.332,0.0,2867,871,30,2,1,Standard Class
35497,1,5,6.4,2,0.631,0.0,2867,871,30,2,1,Standard Class
35498,3,5,29.7,5,2.196,0.0,1963,596,92,3,1,Standard Class
35499,3,5,26.88,4,3.209,0.0,3009,862,38,3,1,Standard Class
35500,3,5,25.2,2,0.401,0.0,3009,862,38,3,0,Standard Class
35501,1,5,37.98,3,7.254,0.0,2853,1030,30,2,1,Standard Class
35502,3,5,454.24,4,7.884,0.0,3076,950,17,10,0,First Class
35503,3,5,16.48,2,0.785,0.0,3076,950,17,10,1,First Class
35504,3,5,7.98,3,1.594,0.0,3076,950,17,10,1,First Class
35505,3,5,4.76,1,0.541,0.0,2054,862,38,3,1,Second Class
35506,3,5,86.96,4,8.776,0.0,2054,862,38,3,1,Second Class
35507,3,5,48.72,4,2.643,0.0,2054,862,38,3,1,Second Class
35508,3,5,68.12,2,5.654,0.0,2556,1025,81,7,1,Standard Class
35509,1,5,417.34,11,117.537,0.0,3009,862,38,3,1,First Class
35510,1,5,138.4,5,32.72,0.0,1231,453,81,7,2,First Class
35511,1,5,245.56,7,37.949,0.0,3009,862,38,3,1,Standard Class
35512,3,5,10.1,1,0.481,0.0,1817,370,81,7,1,Standard Class
35513,1,5,38.4,2,5.271,0.0,2080,284,81,7,1,Standard Class
35514,1,5,2365.66,10,372.318,0.002,2080,284,81,7,2,Standard Class
35515,0,5,370.52,2,63.997,0.0,550,767,17,10,1,First Class
35516,0,5,395.448,4,165.709,0.002,550,767,17,10,2,First Class
35517,1,5,131.28,4,5.571,0.0,2080,284,81,7,1,Standard Class
35518,1,5,13.68,2,1.354,0.0,2080,284,81,7,1,Standard Class
35519,1,5,10.68,3,0.999,0.0,2080,284,81,7,1,Standard Class
35520,1,5,48.24,4,5.668,0.0,690,230,81,7,1,Second Class
35521,3,5,105.4,5,12.566,0.0,2979,264,27,10,1,Standard Class
35522,3,5,125.36,4,10.725,0.0,322,365,30,2,1,Second Class
35523,3,5,80.0,5,6.696,0.0,322,365,30,2,1,Second Class
35524,3,5,333.84,3,13.382,0.0,322,365,30,2,2,Second Class
35525,1,5,20.808,3,3.408,0.4,3137,333,54,3,1,Second Class
35526,3,5,58.32,3,10.985,0.0,3009,862,38,3,1,First Class
35527,3,5,825.36,3,41.383,0.0,3009,862,38,3,0,First Class
35528,3,5,129.696,2,12.687,0.2,1345,916,81,7,0,Standard Class
35529,3,5,333.66,3,43.815,0.0,1428,862,38,3,2,Second Class
35530,3,5,34.98,3,4.131,0.0,2309,446,30,2,1,Second Class
35531,3,5,97.92,8,8.648,0.0,2309,446,30,2,1,Second Class
35532,3,5,622.14,3,43.103,0.0,2309,446,30,2,1,Second Class
35533,3,5,25.36,1,3.6,0.0,2309,446,30,2,1,Second Class
35534,0,5,26.76,3,10.125,0.0,1026,321,92,3,1,First Class
35535,3,5,524.28,6,29.043,0.0,1719,109,81,7,2,Standard Class
35536,1,5,31.28,4,4.128,0.0,654,866,17,10,1,Second Class
35537,1,5,3045.84,7,251.052,0.0,2080,284,81,7,2,Standard Class
35538,3,5,12.72,4,0.779,0.0,2668,958,81,7,1,Standard Class
35539,3,5,881.933,5,89.479,0.002,2483,783,30,2,2,Standard Class
35540,3,5,58.08,6,3.586,0.0,2483,783,30,2,1,Standard Class
35541,3,5,18.52,1,1.67,0.0,2483,783,30,2,1,Standard Class
35542,3,5,343.74,3,34.434,0.0,2483,783,30,2,0,Standard Class
35543,3,5,56.84,14,4.279,0.0,2483,783,30,2,1,Standard Class
35544,3,5,143.7,3,6.545,0.0,571,629,17,10,2,Standard Class
35545,3,5,731.82,3,69.02,0.0,571,629,17,10,0,Standard Class
35546,1,5,222.24,3,39.836,0.0,1370,412,30,2,0,Standard Class
35547,3,5,773.65,8,58.682,0.002,837,627,30,2,2,First Class
35548,3,5,191.856,2,9.468,0.002,3139,804,81,7,2,Standard Class
35549,1,5,130.24,4,14.173,0.0,1202,362,92,3,1,Second Class
35550,1,5,74.48,4,8.333,0.0,1202,362,92,3,1,Second Class
35551,1,5,16.256,2,1.522,0.2,1727,542,35,2,1,Second Class
35552,1,5,56.448,4,12.384,0.2,1727,542,35,2,1,Second Class
35553,1,5,262.912,4,30.245,0.2,1727,542,35,2,2,Second Class
35554,1,5,49.28,2,6.904,0.2,1727,542,35,2,1,Second Class
35555,1,5,697.584,4,127.847,0.4,1727,542,35,2,0,Second Class
35556,1,5,637.184,8,80.431,0.2,2080,284,81,7,0,Second Class
35557,0,5,14.28,3,2.669,0.0,2238,866,17,10,1,Second Class
35558,0,5,147.28,7,14.254,0.0,2238,866,17,10,0,Second Class
35559,0,5,142.56,2,23.405,0.0,2238,866,17,10,0,Second Class
35560,0,5,168.04,2,48.185,0.0,1963,596,92,3,0,First Class
35561,3,5,26.52,3,2.598,0.0,2822,860,81,7,1,Standard Class
35562,1,5,98.08,8,20.367,0.0,2116,950,17,10,1,Same Day
35563,3,5,373.98,1,19.704,0.0,3394,1019,25,10,1,First Class
35564,3,5,69.04,2,15.545,0.0,3394,1019,25,10,1,First Class
35565,3,5,1034.16,6,35.291,0.0,3148,688,81,7,2,Standard Class
35566,3,5,50.2,2,4.011,0.0,3148,688,81,7,1,Standard Class
35567,3,5,7.72,2,0.531,0.0,3148,688,81,7,1,Standard Class
35568,3,5,13.62,3,0.79,0.0,1963,596,92,3,1,Standard Class
35569,3,5,117.6,2,8.363,0.0,832,862,38,3,0,Standard Class
35570,3,5,492.96,6,32.693,0.0,832,862,38,3,2,Standard Class
35571,3,5,554.16,4,36.953,0.0,832,862,38,3,1,Standard Class
35572,3,5,7.88,2,0.54,0.0,832,862,38,3,1,Standard Class
35573,3,5,58.74,3,2.81,0.0,832,862,38,3,1,Standard Class
35574,3,5,67.64,2,4.599,0.0,1817,370,81,7,1,Standard Class
35575,3,5,48.4,5,4.278,0.0,1817,370,81,7,1,Standard Class
35576,3,5,106.16,4,8.69,0.0,564,107,17,10,2,Standard Class
35577,3,5,13.88,2,1.753,0.0,564,107,17,10,1,Standard Class
35578,2,5,6.912,1,0.53,0.2,2871,873,35,2,1,Standard Class
35579,2,5,29.76,4,4.738,0.5,2871,873,35,2,0,Standard Class
35580,2,5,2375.3,7,267.784,0.2,2871,873,35,2,2,Standard Class
35581,2,5,49.696,2,6.711,0.2,2871,873,35,2,1,Standard Class
35582,2,5,126.208,8,17.635,0.2,2871,873,35,2,1,Standard Class
35583,3,5,1105.76,8,19.374,0.0,719,243,30,2,1,Standard Class
35584,3,5,183.8,5,15.157,0.0,719,243,30,2,0,Standard Class
35585,3,5,157.285,2,9.865,0.002,719,243,30,2,2,Standard Class
35586,3,5,74.08,4,3.777,0.0,2867,871,30,2,1,Standard Class
35587,0,5,74.48,7,11.552,0.0,1552,230,81,7,1,Second Class
35588,1,5,97.6,2,13.068,0.0,2394,776,17,10,2,Second Class
35589,3,5,13.56,2,1.448,0.0,2614,781,36,10,1,Second Class
35590,0,5,40.32,6,10.757,0.0,2867,871,30,2,1,Same Day
35591,3,5,40.2,5,3.413,0.0,1834,950,17,10,1,Standard Class
35592,3,5,199.44,2,11.115,0.0,1834,950,17,10,0,Standard Class
35593,1,5,333.6,4,36.618,0.0,3009,862,38,3,0,Standard Class
35594,1,5,295.452,3,51.236,0.4,3137,333,54,3,2,First Class
35595,3,5,15.9,3,1.496,0.0,2483,783,30,2,1,Standard Class
35596,1,5,773.12,8,96.177,0.0,3183,596,92,3,0,Standard Class
35597,1,5,598.68,3,25.95,0.002,561,194,30,2,2,Second Class
35598,1,5,5.92,1,0.502,0.0,2165,242,30,2,1,Standard Class
35599,1,5,6.4,2,0.875,0.0,3076,950,17,10,1,Standard Class
35600,1,5,35.32,1,4.948,0.0,3076,950,17,10,0,Standard Class
35601,3,5,382.214,3,20.789,0.002,561,194,30,2,2,Standard Class
35602,1,5,64.84,2,10.166,0.0,1026,321,92,3,1,Standard Class
35603,3,5,63.24,3,3.283,0.0,2852,729,81,7,1,Standard Class
35604,3,5,29.32,2,1.782,0.0,2852,729,81,7,1,Standard Class
35605,3,5,207.12,6,15.204,0.0,2852,729,81,7,1,Standard Class
35606,1,5,50.46,3,5.02,0.0,3139,804,81,7,1,Standard Class
35607,1,5,190.88,2,15.568,0.0,1963,596,92,3,0,Second Class
35608,1,5,592.3,5,73.171,0.0,2670,950,17,10,0,Standard Class
35609,3,5,61.632,2,3.165,0.2,3105,958,81,7,0,Standard Class
35610,3,5,105.52,4,9.322,0.0,3105,958,81,7,1,Standard Class
35611,3,5,32.64,4,2.049,0.0,3105,958,81,7,1,Standard Class
35612,3,5,277.08,2,21.367,0.0,3105,958,81,7,1,Standard Class
35613,2,5,97.56,3,3.962,0.0,2112,374,50,3,2,Standard Class
35614,2,5,206.92,7,24.119,0.0,2112,374,50,3,1,Standard Class
35615,2,5,104.16,2,10.8,0.0,2112,374,50,3,2,Standard Class
35616,1,5,276.24,4,56.574,0.0,1963,596,92,3,2,First Class
35617,1,5,364.14,3,93.283,0.0,1963,596,92,3,2,First Class
35618,1,5,206.16,6,10.801,0.0,1963,596,92,3,1,First Class
35619,3,5,315.242,3,12.063,0.402,709,261,54,3,2,Standard Class
35620,1,5,90.0,5,8.714,0.0,3096,151,25,10,1,Standard Class
35621,1,5,33.88,7,1.289,0.0,3096,151,25,10,1,Standard Class
35622,1,5,343.8,2,35.301,0.0,3096,151,25,10,2,Standard Class
35623,1,5,246.84,3,37.592,0.0,3096,151,25,10,0,Standard Class
35624,1,5,74.64,4,12.817,0.0,3096,151,25,10,1,Standard Class
35625,1,5,73.16,1,2.589,0.0,3096,151,25,10,0,Standard Class
35626,3,5,273.664,2,25.525,0.2,2871,873,35,2,2,Standard Class
35627,3,5,139.1,5,34.929,0.0,3557,453,81,7,2,Same Day
35628,3,5,132.58,7,1.275,0.0,2026,860,81,7,1,Second Class
35629,1,5,21.54,3,1.733,0.0,3010,848,64,2,1,First Class
35630,1,5,171.2,5,30.566,0.0,2080,284,81,7,1,Second Class
35631,3,5,42.6,5,2.133,0.0,1552,230,81,7,1,Standard Class
35632,3,5,43.8,6,3.502,0.0,1552,230,81,7,1,Standard Class
35633,3,5,46.0,5,2.847,0.0,1552,230,81,7,1,Standard Class
35634,0,5,497.88,9,160.301,0.0,2855,867,15,10,2,First Class
35635,1,5,445.28,4,49.753,0.0,2408,647,17,10,2,Standard Class
35636,1,5,112.56,4,24.73,0.0,2834,862,38,3,2,Same Day
35637,3,5,17.76,2,0.773,0.0,3359,374,50,3,1,Standard Class
35638,3,5,158.1,5,8.245,0.0,3359,374,50,3,1,Standard Class
35639,3,5,100.22,1,7.334,0.0,3359,374,50,3,0,Standard Class
35640,3,5,43.7,5,1.933,0.0,2786,245,81,7,1,Standard Class
35641,3,5,424.2,3,28.177,0.0,2786,245,81,7,1,Standard Class
35642,1,5,100.48,2,8.457,0.2,569,196,81,7,0,Second Class
35643,1,5,54.18,7,10.098,0.0,569,196,81,7,1,Second Class
35644,1,5,1184.03,5,172.128,0.002,827,904,81,7,2,Standard Class
35645,1,5,6.88,1,0.435,0.0,827,904,81,7,1,Standard Class
35646,1,5,45.3,5,6.127,0.0,827,904,81,7,1,Standard Class
35647,3,5,130.56,6,6.341,0.0,2865,870,25,10,1,Standard Class
35648,3,5,554.16,4,17.891,0.0,1817,554,92,3,1,Standard Class
35649,3,5,638.56,3,53.872,0.002,1817,554,92,3,2,Standard Class
35650,3,5,23.84,2,0.136,0.0,2668,958,81,7,1,Second Class
35651,2,5,21.0,2,1.391,0.0,2608,818,50,3,1,Standard Class
35652,1,5,23.1,3,3.797,0.0,93,374,50,3,1,Second Class
35653,1,5,89.4,3,11.796,0.0,93,374,50,3,1,Second Class
35654,1,5,190.08,12,31.092,0.0,93,374,50,3,0,Second Class
35655,1,5,98.9,5,30.957,0.0,1963,596,92,3,2,First Class
35656,1,5,9.84,1,2.138,0.0,1202,362,92,3,1,Second Class
35657,1,5,123.12,4,16.022,0.0,1202,362,92,3,1,Second Class
35658,3,5,25.56,3,4.397,0.0,2576,870,25,10,1,Same Day
35659,3,5,193.412,2,8.515,0.002,2546,833,17,10,2,Standard Class
35660,3,5,58.2,6,3.424,0.0,2546,833,17,10,1,Standard Class
35661,1,5,607.9,5,123.871,0.0,435,157,27,10,0,First Class
35662,3,5,289.32,3,18.627,0.0,818,950,17,10,0,Standard Class
35663,1,5,33.54,1,4.251,0.0,2867,871,30,2,0,Standard Class
35664,1,5,59.6,5,9.199,0.0,2867,871,30,2,1,Standard Class
35665,1,5,35.56,2,2.915,0.0,2867,871,30,2,1,Standard Class
35666,1,5,17.32,1,1.279,0.0,2867,871,30,2,2,Standard Class
35667,1,5,65.1,7,5.317,0.0,2867,871,30,2,1,Standard Class
35668,3,5,333.66,3,34.057,0.0,3177,108,81,7,2,Standard Class
35669,1,5,245.44,1,22.081,0.2,2868,870,35,2,0,Second Class
35670,3,5,27.0,3,1.257,0.0,3342,647,17,10,1,Standard Class
35671,3,5,226.24,2,17.767,0.0,3342,647,17,10,2,Standard Class
35672,1,5,250.72,8,18.517,0.0,2079,108,81,7,1,Standard Class
35673,3,5,142.08,4,11.271,0.0,3306,958,81,7,1,Standard Class
35674,3,5,406.44,3,24.675,0.0,1154,729,81,7,1,Standard Class
35675,3,5,58.8,3,5.199,0.0,2781,735,81,7,2,Standard Class
35676,3,5,46.5,3,2.957,0.0,2781,735,81,7,1,Standard Class
35677,3,5,490.26,3,40.646,0.0,2781,735,81,7,2,Standard Class
35678,3,5,17.376,3,1.045,0.2,2808,296,35,2,1,Standard Class
35679,3,5,254.339,2,12.661,0.202,2808,296,35,2,2,Standard Class
35680,3,5,5.744,1,0.376,0.2,2808,296,35,2,1,Standard Class
35681,2,5,26.88,3,2.802,0.0,2203,1070,81,7,1,Standard Class
35682,2,5,24.96,2,2.934,0.0,2203,1070,81,7,1,Standard Class
35683,2,5,52.5,5,7.518,0.0,2203,1070,81,7,1,Standard Class
35684,2,5,18.96,2,3.252,0.0,2203,1070,81,7,1,Standard Class
35685,1,5,11.12,1,0.764,0.0,1231,453,81,7,1,Standard Class
35686,2,5,93.66,7,14.648,0.0,695,231,50,3,0,Standard Class
35687,2,5,6.4,1,0.883,0.0,695,231,50,3,1,Standard Class
35688,2,5,42.12,9,7.48,0.0,695,231,50,3,1,Standard Class
35689,2,5,66.22,7,9.243,0.0,695,231,50,3,1,Standard Class
35690,1,5,18.24,2,2.973,0.0,1105,1072,81,7,1,First Class
35691,1,5,50.5,5,11.382,0.0,1817,554,92,3,1,First Class
35692,1,5,1198.3,5,240.092,0.002,1817,554,92,3,2,First Class
35693,1,5,40.14,3,4.909,0.0,1817,554,92,3,0,First Class
35694,3,5,336.36,3,62.598,0.0,2438,610,17,10,2,Second Class
35695,2,5,10.76,2,1.532,0.0,810,210,17,10,1,Standard Class
35696,3,5,14.24,4,1.188,0.0,2997,917,38,3,1,Standard Class
35697,3,5,1227.2,4,86.017,0.0,2997,917,38,3,0,Standard Class
35698,3,5,21.9,3,1.176,0.0,2997,917,38,3,1,Standard Class
35699,3,5,248.64,7,18.963,0.0,2997,917,38,3,1,Standard Class
35700,3,5,153.42,3,18.982,0.0,603,1017,27,10,1,Second Class
35701,3,5,44.64,4,2.279,0.0,603,1017,27,10,1,Second Class
35702,3,5,46.56,4,4.732,0.0,3557,453,81,7,1,Standard Class
35703,3,5,44.58,3,1.909,0.0,3557,453,81,7,1,Standard Class
35704,3,5,17.2,1,0.961,0.0,561,194,30,2,1,Standard Class
35705,3,5,593.531,6,51.377,0.002,2036,950,17,10,2,Standard Class
35706,3,5,980.32,2,276.713,0.2,3076,950,17,10,0,First Class
35707,3,5,302.08,4,55.09,0.0,3076,950,17,10,0,First Class
35708,3,5,93.12,4,8.327,0.0,3076,950,17,10,1,First Class
35709,1,5,35.94,1,6.52,0.0,698,232,92,3,0,First Class
35710,1,5,18.68,2,6.747,0.0,698,232,92,3,1,First Class
35711,1,5,132.3,9,20.212,0.0,698,232,92,3,1,First Class
35712,1,5,40.14,3,9.368,0.0,698,232,92,3,0,First Class
35713,3,5,75.78,9,10.383,0.0,3189,675,81,7,1,Second Class
35714,3,5,118.2,6,4.865,0.0,1552,230,81,7,1,Standard Class
35715,3,5,350.848,4,29.926,0.2,1552,230,81,7,0,Standard Class
35716,3,5,60.096,2,2.65,0.2,1552,230,81,7,0,Standard Class
35717,3,5,492.42,3,42.286,0.0,3009,862,38,3,2,Standard Class
35718,3,5,147.9,3,15.749,0.0,3009,862,38,3,2,Standard Class
35719,3,5,341.6,5,31.362,0.0,3009,862,38,3,2,Standard Class
35720,3,5,26.88,2,1.995,0.0,2203,1070,81,7,1,Standard Class
35721,1,5,24.12,3,4.771,0.0,690,230,81,7,1,First Class
35722,1,5,611.2,8,138.471,0.0,690,230,81,7,2,First Class
35723,1,5,40.4,4,11.067,0.0,690,230,81,7,1,First Class
35724,1,5,31.88,1,5.935,0.0,690,230,81,7,2,First Class
35725,3,5,168.78,5,17.663,0.4,2402,763,97,3,1,Standard Class
35726,3,5,545.652,3,55.922,0.4,2402,763,97,3,0,Standard Class
35727,3,5,267.36,5,13.763,0.4,2402,763,97,3,0,Standard Class
35728,3,5,181.248,4,12.934,0.4,2402,763,97,3,0,Standard Class
35729,3,5,76.74,3,7.723,0.0,2203,1070,81,7,1,Standard Class
35730,3,5,29.24,2,2.41,0.0,2203,1070,81,7,1,Standard Class
35731,3,5,336.24,3,9.138,0.0,2203,1070,81,7,2,Standard Class
35732,3,5,163.2,5,6.698,0.0,2203,1070,81,7,1,Standard Class
35733,1,5,15.36,2,3.089,0.0,825,663,81,7,1,Same Day
35734,3,5,56.2,2,4.654,0.0,3150,779,17,10,1,Second Class
35735,3,5,73.2,4,7.704,0.0,3150,779,17,10,1,Second Class
35736,1,5,656.56,4,99.64,0.0,1963,596,92,3,2,Standard Class
35737,1,5,549.48,2,59.933,0.0,1963,596,92,3,0,Standard Class
35738,3,5,191.8,5,15.996,0.0,2144,647,17,10,2,Standard Class
35739,3,5,43.08,6,3.818,0.0,2144,647,17,10,1,Standard Class
35740,3,5,84.0,5,5.838,0.0,2144,647,17,10,1,Standard Class
35741,3,5,195.78,3,17.895,0.0,1370,412,30,2,0,Standard Class
35742,3,5,19.3,5,1.012,0.0,1370,412,30,2,1,Standard Class
35743,3,5,193.1,5,2.876,0.0,1370,412,30,2,0,Standard Class
35744,3,5,263.136,3,2.97,0.2,2159,644,81,7,0,Second Class
35745,3,5,34.68,2,1.227,0.0,2159,644,81,7,1,Second Class
35746,3,5,20.088,1,1.858,0.4,2159,644,81,7,0,Second Class
35747,3,5,60.192,3,4.753,0.4,2159,644,81,7,0,Second Class
35748,3,5,255.84,3,23.779,0.0,3391,319,17,10,1,Standard Class
35749,3,5,58.8,3,3.687,0.0,3391,319,17,10,2,Standard Class
35750,3,5,12.08,4,0.764,0.0,3391,319,17,10,1,Standard Class
35751,1,5,164.48,4,35.492,0.0,2392,871,30,2,1,First Class
35752,1,5,1176.0,7,59.035,0.0,2392,871,30,2,0,First Class
35753,1,5,13.68,2,2.054,0.0,2392,871,30,2,1,First Class
35754,1,5,32.8,1,7.547,0.0,2392,871,30,2,1,First Class
35755,3,5,97.26,1,9.509,0.0,2814,631,30,2,0,Standard Class
35756,3,5,967.98,3,39.65,0.0,2814,631,30,2,0,Standard Class
35757,3,5,324.27,2,23.685,0.002,2814,631,30,2,2,Standard Class
35758,3,5,32.26,1,1.555,0.0,508,869,27,10,1,Standard Class
35759,3,5,65.76,2,3.175,0.0,508,869,27,10,1,Standard Class
35760,1,5,58.176,4,13.656,0.2,2871,873,35,2,1,Second Class
35761,3,5,4.32,1,0.123,0.0,1105,1072,81,7,1,Standard Class
35762,3,5,96.064,1,6.76,0.2,1105,1072,81,7,0,Standard Class
35763,0,5,138.4,4,18.215,0.0,154,886,17,10,0,First Class
35764,0,5,340.86,3,80.122,0.0,154,886,17,10,0,First Class
35765,0,5,325.36,2,78.499,0.0,154,886,17,10,2,First Class
35766,1,5,486.6,5,45.672,0.0,2580,453,81,7,2,Standard Class
35767,1,5,71.28,9,3.68,0.0,2580,453,81,7,1,Standard Class
35768,1,5,140.2,5,28.59,0.0,480,327,17,10,0,First Class
35769,1,5,93.42,3,13.233,0.0,480,327,17,10,2,First Class
35770,1,5,29.2,5,6.716,0.0,1370,412,30,2,1,Second Class
35771,1,5,50.26,7,7.272,0.0,1370,412,30,2,1,Second Class
35772,1,5,396.725,2,78.453,0.002,1370,412,30,2,2,Second Class
35773,1,5,328.64,4,40.128,0.0,1370,412,30,2,2,Second Class
35774,1,5,84.6,3,13.543,0.0,1370,412,30,2,1,Second Class
35775,1,5,8.86,1,1.162,0.0,1370,412,30,2,1,Second Class
35776,3,5,47.36,2,11.313,0.0,2483,783,30,2,1,Same Day
35777,3,5,523.231,3,63.899,0.002,2483,783,30,2,2,Same Day
35778,3,5,36.68,7,1.552,0.0,2834,862,38,3,1,Standard Class
35779,2,5,369.84,3,54.883,0.0,2834,862,38,3,2,Standard Class
35780,2,5,22.76,2,0.863,0.0,2834,862,38,3,1,Standard Class
35781,3,5,111.06,3,3.394,0.0,2834,862,38,3,0,Same Day
35782,3,5,113.16,3,15.438,0.0,2834,862,38,3,0,Same Day
35783,1,5,370.944,7,89.996,0.4,600,758,53,2,0,First Class
35784,1,5,84.84,7,21.219,0.4,600,758,53,2,1,First Class
35785,1,5,20.964,2,4.702,0.7,600,758,53,2,2,First Class
35786,1,5,333.92,8,51.395,0.0,2357,950,17,10,1,Standard Class
35787,3,5,28.12,2,1.326,0.0,302,92,27,10,1,First Class
35788,3,5,16.24,4,0.994,0.0,1450,370,81,7,1,Standard Class
35789,3,5,45.4,2,2.108,0.0,1450,370,81,7,1,Standard Class
35790,3,5,44.76,6,2.684,0.0,2997,917,38,3,1,Standard Class
35791,3,5,100.7,5,5.446,0.0,2574,804,81,7,1,Standard Class
35792,3,5,7.5,1,0.305,0.0,2574,804,81,7,1,Standard Class
35793,3,5,73.5,7,6.025,0.0,3009,862,38,3,1,Standard Class
35794,3,5,226.6,5,23.78,0.0,3009,862,38,3,2,Standard Class
35795,1,5,267.36,3,75.187,0.0,1803,369,49,2,0,Same Day
35796,1,5,332.96,4,69.991,0.0,1803,369,49,2,0,Same Day
35797,1,5,54.6,2,10.104,0.0,1803,369,49,2,1,Same Day
35798,3,5,944.2,5,57.342,0.0,3215,245,81,7,1,Standard Class
35799,3,5,20.72,4,1.528,0.0,2146,658,140,10,1,Second Class
35800,3,5,35.12,4,3.148,0.0,2146,658,140,10,1,Second Class
35801,3,5,32.52,3,2.103,0.0,2146,658,140,10,1,Second Class
35802,3,5,757.2,2,159.71,0.0,1963,596,92,3,1,First Class
35803,3,5,43.48,2,2.401,0.0,1963,596,92,3,1,First Class
35804,3,5,86.04,3,11.773,0.0,1963,596,92,3,2,First Class
35805,3,5,139.8,5,37.036,0.0,1963,596,92,3,2,First Class
